01343,Drury,MA,42.6466,-73.004,-5,1,1343
01344,Erving,MA,42.6125,-72.4148,-5,1,1344
01346,Heath,MA,42.6791,-72.84,-5,1,1346
01347,Lake Pleasant,MA,42.5567,-72.5186,-5,1,1347
01349,Millers Falls,MA,42.5736,-72.4889,-5,1,1349
01350,Monroe Bridge,MA,42.7226,-72.9829,-5,1,1350
01351,Montague,MA,42.5391,-72.5186,-5,1,1351
01354,Gill,MA,42.6787,-72.4874,-5,1,1354
01355,New Salem,MA,42.4495,-72.3314,-5,1,1355
01360,Northfield,MA,42.6676,-72.4343,-5,1,1360
01364,Orange,MA,42.614,-72.3011,-5,1,1364
01366,Petersham,MA,42.4757,-72.2015,-5,1,1366
01367,Rowe,MA,42.6912,-72.9302,-5,1,1367
01368,Royalston,MA,42.6704,-72.197,-5,1,1368
01370,Shelburne Falls,MA,42.6026,-72.7442,-5,1,1370
01373,South Deerfield,MA,42.4698,-72.6164,-5,1,1373
01375,Sunderland,MA,42.4651,-72.5539,-5,1,1375
01376,Turners Falls,MA,42.6364,-72.5105,-5,1,1376
01378,Warwick,MA,42.6702,-72.3543,-5,1,1378
01379,Wendell,MA,42.5618,-72.4041,-5,1,1379
01380,Wendell Depot,MA,42.5988,-72.356,-5,1,1380
01420,Fitchburg,MA,42.5924,-71.8176,-5,1,1420
01430,Ashburnham,MA,42.659,-71.9245,-5,1,1430
01431,Ashby,MA,42.6765,-71.8232,-5,1,1431
01432,Ayer,MA,42.5616,-71.5622,-5,1,1432
01434,Devens,MA,42.5434,-71.6158,-5,1,1434
01436,Baldwinville,MA,42.602,-72.089,-5,1,1436
01438,East Templeton,MA,42.5631,-72.0378,-5,1,1438
01440,Gardner,MA,42.5847,-71.987,-5,1,1440
01441,Westminster,MA,42.575,-71.9988,-5,1,1441
01450,Groton,MA,42.6135,-71.5611,-5,1,1450
01451,Harvard,MA,42.5009,-71.5775,-5,1,1451
01452,Hubbardston,MA,42.4838,-72.0053,-5,1,1452
01453,Leominster,MA,42.5209,-71.7716,-5,1,1453
01460,Littleton,MA,42.5349,-71.4895,-5,1,1460
01462,Lunenburg,MA,42.5909,-71.7208,-5,1,1462
01463,Pepperell,MA,42.6719,-71.6029,-5,1,1463
01464,Shirley,MA,42.5726,-71.6476,-5,1,1464
01467,Still River,MA,42.4919,-71.6184,-5,1,1467
01468,Templeton,MA,42.549,-72.066,-5,1,1468
01469,Townsend,MA,42.6663,-71.6929,-5,1,1469
01470,Groton,MA,42.6064,-71.5715,-5,1,1470
01471,Groton,MA,42.6079,-71.5714,-5,1,1471
01472,West Groton,MA,42.6006,-71.6302,-5,1,1472
01473,Westminster,MA,42.5492,-71.9037,-5,1,1473
01474,West Townsend,MA,42.6692,-71.7495,-5,1,1474
01475,Winchendon,MA,42.6665,-72.049,-5,1,1475
01501,Auburn,MA,42.197,-71.8452,-5,1,1501
01503,Berlin,MA,42.3838,-71.6355,-5,1,1503
01504,Blackstone,MA,42.0416,-71.5423,-5,1,1504
01505,Boylston,MA,42.3502,-71.718,-5,1,1505
01506,Brookfield,MA,42.1837,-72.1103,-5,1,1506
01507,Charlton,MA,42.1351,-71.9685,-5,1,1507
01508,Charlton City,MA,42.1476,-71.9982,-5,1,1508
01509,Charlton Depot,MA,42.1733,-71.9794,-5,1,1509
01510,Clinton,MA,42.4151,-71.6845,-5,1,1510
01515,East Brookfield,MA,42.2029,-72.0459,-5,1,1515
01516,Douglas,MA,42.0528,-71.7498,-5,1,1516
01518,Fiskdale,MA,42.1124,-72.1166,-5,1,1518
01519,Grafton,MA,42.2034,-71.6813,-5,1,1519
01520,Holden,MA,42.3349,-71.8573,-5,1,1520
01521,Holland,MA,42.0415,-72.1491,-5,1,1521
01522,Jefferson,MA,42.386,-71.864,-5,1,1522
01523,Lancaster,MA,42.4719,-71.6906,-5,1,1523
01524,Leicester,MA,42.2492,-71.9206,-5,1,1524
01525,Linwood,MA,42.0973,-71.6455,-5,1,1525
01526,Manchaug,MA,42.0945,-71.7482,-5,1,1526
01527,Millbury,MA,42.1926,-71.7739,-5,1,1527
01529,Millville,MA,42.0195,-71.5783,-5,1,1529
01531,New Braintree,MA,42.3191,-72.1283,-5,1,1531
01532,Northborough,MA,42.3229,-71.6469,-5,1,1532
01534,Northbridge,MA,42.1404,-71.6391,-5,1,1534
01535,North Brookfield,MA,42.2695,-72.0791,-5,1,1535
01536,North Grafton,MA,42.2356,-71.6898,-5,1,1536
01537,North Oxford,MA,42.162,-71.8956,-5,1,1537
01538,North Uxbridge,MA,42.0878,-71.6417,-5,1,1538
01540,Oxford,MA,42.119,-71.858,-5,1,1540
01541,Princeton,MA,42.4565,-71.8812,-5,1,1541
01542,Rochdale,MA,42.2023,-71.9095,-5,1,1542
01543,Rutland,MA,42.3849,-71.9673,-5,1,1543
01545,Shrewsbury,MA,42.2859,-71.7148,-5,1,1545
01546,Shrewsbury,MA,42.2959,-71.7134,-5,1,1546
01550,Southbridge,MA,42.0598,-72.0339,-5,1,1550
01560,South Grafton,MA,42.1762,-71.6944,-5,1,1560
01561,South Lancaster,MA,42.4444,-71.6876,-5,1,1561
01562,Spencer,MA,42.2477,-71.9927,-5,1,1562
01564,Sterling,MA,42.441,-71.7743,-5,1,1564
01566,Sturbridge,MA,42.1049,-72.0779,-5,1,1566
01568,Upton,MA,42.1768,-71.6042,-5,1,1568
01569,Uxbridge,MA,42.058,-71.6363,-5,1,1569
01570,Webster,MA,42.052,-71.8479,-5,1,1570
01571,Dudley,MA,42.0567,-71.9306,-5,1,1571
01581,Westborough,MA,42.2681,-71.6145,-5,1,1581
01583,West Boylston,MA,42.37,-71.7814,-5,1,1583
01585,West Brookfield,MA,42.2611,-72.1621,-5,1,1585
01586,West Millbury,MA,42.1756,-71.8027,-5,1,1586
01588,Whitinsville,MA,42.1216,-71.6664,-5,1,1588
01590,Sutton,MA,42.1334,-71.7509,-5,1,1590
01601,Worcester,MA,42.2696,-71.8089,-5,1,1601
01602,Worcester,MA,42.2724,-71.8495,-5,1,1602
01603,Worcester,MA,42.2432,-71.8439,-5,1,1603
